KayBMel_XXXXXX.tab	group_2373	0	0	0	NA	0
KayBMel_XXXXXX.tab	group_3807	5.75604	3.75921	0.199428	0.65309	0.824908
KayBMel_XXXXXX.tab	sutR	3.77398	2.23519	0.0997482	0.592265	0.916537
KayBMel_XXXXXX.tab	ygaZ	3.41926	1.81694	0.13707	0.531383	0.98963
KayBMel_XXXXXX.tab	group_2375	2.69509	1.40138	0.139623	0.519977	0.935401
KayBMel_XXXXXX.tab	queA	2.07967	2.02459	0.120083	0.973515	0.710623
KayBMel_XXXXXX.tab	group_3839	3.34911	2.169	0.188804	0.647634	0.990138
KayBMel_XXXXXX.tab	group_3933	3.38748	1.67406	0.134969	0.494191	0.966159
KayBMel_XXXXXX.tab	coaD	3.11717	1.63126	0.143707	0.523315	0.919192
KayBMel_XXXXXX.tab	group_3614	2.83333	0.677413	0.108409	0.239087	1
KayBMel_XXXXXX.tab	group_1783	2.0101	1.89361	0.373017	0.942047	0.565657
KayBMel_XXXXXX.tab	gyrA	3.82954	3.37441	0.125687	0.881152	0.913326
KayBMel_XXXXXX.tab	group_1243	3.23651	1.57549	0.123027	0.486786	0.939683
KayBMel_XXXXXX.tab	phnN	4.11637	1.72128	0.149831	0.418154	1
KayBMel_XXXXXX.tab	phnF	3.7126	1.85924	0.132012	0.500792	1
KayBMel_XXXXXX.tab	group_1244	2.67901	0.986309	0.0811853	0.368161	1
KayBMel_XXXXXX.tab	group_599	3.1819	1.63432	0.0945003	0.513631	1
KayBMel_XXXXXX.tab	group_33	2.37443	2.13764	0.0753723	0.900274	0.732686
KayBMel_XXXXXX.tab	group_600	2.39126	1.64859	0.103008	0.689423	0.90752
KayBMel_XXXXXX.tab	group_2376	2.12676	1.34283	0.0901687	0.631395	0.870892
KayBMel_XXXXXX.tab	group_1245	3	1.92781	0.109764	0.642604	0.951899
KayBMel_XXXXXX.tab	group_1246	2.89791	1.74836	0.101227	0.603319	0.898778
KayBMel_XXXXXX.tab	group_203	2.68727	1.43966	0.122108	0.535733	1
KayBMel_XXXXXX.tab	group_3979	1.30744	2.24098	0.176685	1.71402	0.275081
KayBMel_XXXXXX.tab	group_601	3.42558	2.03395	0.0948369	0.593752	0.971703
KayBMel_XXXXXX.tab	group_1785	2.04167	0.820527	0.103811	0.401891	0.933333
KayBMel_XXXXXX.tab	murA	3.31085	2.21348	0.120792	0.668553	0.855039
KayBMel_XXXXXX.tab	group_1786	3.36054	1.48437	0.138541	0.441704	1
KayBMel_XXXXXX.tab	hisD	3.05491	1.46131	0.0796524	0.478347	0.972158
KayBMel_XXXXXX.tab	group_1787	1.66874	1.47372	0.131431	0.883132	0.747412
KayBMel_XXXXXX.tab	group_1788	2.62025	1.59221	0.14334	0.607653	0.938819
KayBMel_XXXXXX.tab	infA	4.09589	1.91484	0.25361	0.467502	1
KayBMel_XXXXXX.tab	group_2378	2.04306	1.72598	0.135101	0.844801	0.829346
KayBMel_XXXXXX.tab	yacG	2.68519	1.1316	0.150912	0.421424	1
KayBMel_XXXXXX.tab	btpA	3.07488	2.23319	0.152113	0.72627	0.911836
KayBMel_XXXXXX.tab	group_2380	0.697436	0.775089	0.10879	1.11134	0.502564
KayBMel_XXXXXX.tab	group_1247	3.00966	1.95601	0.18842	0.649912	0.84058
KayBMel_XXXXXX.tab	group_2381	2.67159	2.33215	0.185227	0.872946	0.655172
KayBMel_XXXXXX.tab	group_1248	2.54598	1.13748	0.169015	0.446776	0.965517
KayBMel_XXXXXX.tab	group_1789	1.28704	0.861211	0.162425	0.669142	0.731481
KayBMel_XXXXXX.tab	group_2382	4.3299	2.20771	0.25366	0.509876	1
KayBMel_XXXXXX.tab	group_2383	1.7807	0.840413	0.109089	0.471956	1
KayBMel_XXXXXX.tab	group_2384	1.53659	0.641298	0.0801398	0.417353	0.95122
KayBMel_XXXXXX.tab	group_1790	3.15514	1.4812	0.132926	0.469458	1
KayBMel_XXXXXX.tab	group_2385	3.48148	1.4694	0.13064	0.42206	0.99177
KayBMel_XXXXXX.tab	group_1249	2.62477	1.55336	0.12994	0.591809	0.867031
KayBMel_XXXXXX.tab	group_2386	1.45938	1.35417	0.140474	0.927907	0.753501
KayBMel_XXXXXX.tab	group_2387	0.474359	0.838054	0.107379	1.76671	0.247863
KayBMel_XXXXXX.tab	group_2388	1.88406	0.854704	0.116436	0.453651	1
KayBMel_XXXXXX.tab	group_1250	3.60575	2.06704	0.166652	0.573262	1
KayBMel_XXXXXX.tab	group_2389	3.34641	1.9074	0.213716	0.569985	0.993464
KayBMel_XXXXXX.tab	group_1791	1.60109	1.14491	0.165883	0.71508	0.721311
KayBMel_XXXXXX.tab	group_2390	2.48876	1.11754	0.0484246	0.449035	0.959922
KayBMel_XXXXXX.tab	group_41	2.4446	1.24503	0.0529864	0.509296	0.980669
KayBMel_XXXXXX.tab	group_2391	2.81921	0.864278	0.127328	0.306567	1
KayBMel_XXXXXX.tab	group_2392	3.29892	1.74002	0.106942	0.527451	0.982301
KayBMel_XXXXXX.tab	group_2393	5.41212	2.64916	0.404224	0.489486	1
KayBMel_XXXXXX.tab	group_909	2.4949	1.74427	0.140988	0.699136	0.85034
KayBMel_XXXXXX.tab	group_604	2.3732	1.87134	0.0937696	0.788527	0.89281
KayBMel_XXXXXX.tab	group_1251	1.43878	1.46586	0.0967418	1.01882	0.631519
KayBMel_XXXXXX.tab	group_2394	5.4619	2.3626	0.319548	0.43256	1
KayBMel_XXXXXX.tab	group_2395	4.41553	2.44126	0.323332	0.552881	1
KayBMel_XXXXXX.tab	group_1792	2.29978	2.29669	0.212914	0.998658	0.747204
KayBMel_XXXXXX.tab	group_1252	3.09265	1.71571	0.103927	0.554771	0.964661
KayBMel_XXXXXX.tab	group_1793	3.15942	1.15311	0.0961959	0.364974	0.990942
KayBMel_XXXXXX.tab	group_910	0.641628	1.63631	0.0897133	2.55025	0.15493
KayBMel_XXXXXX.tab	group_911	3.25532	1.53249	0.103269	0.470765	0.950355
KayBMel_XXXXXX.tab	group_3620	1.87879	1.10346	0.217368	0.587327	0.868687
KayBMel_XXXXXX.tab	group_912	3.69259	1.89833	0.113218	0.514091	0.946296
KayBMel_XXXXXX.tab	rhaM	2.25797	1.3011	0.137296	0.576227	0.892754
KayBMel_XXXXXX.tab	group_1253	3.22252	2.10485	0.123328	0.653168	0.945487
KayBMel_XXXXXX.tab	ugpC_1	2.64011	1.92762	0.114332	0.730129	0.92033
KayBMel_XXXXXX.tab	group_1794	2.79909	1.65819	0.109809	0.592403	0.941781
KayBMel_XXXXXX.tab	group_139	2.25727	1.35063	0.0885366	0.598345	0.940716
KayBMel_XXXXXX.tab	group_1795	2.55227	1.85505	0.100075	0.726822	0.830303
KayBMel_XXXXXX.tab	group_1758	1.61923	0.968684	0.0679815	0.598237	0.879487
KayBMel_XXXXXX.tab	group_1254	2.45936	0.965145	0.0649225	0.392437	0.992933
KayBMel_XXXXXX.tab	group_2396	1.38739	0.724987	0.134873	0.522556	0.855856
KayBMel_XXXXXX.tab	group_1255	2.8991	1.4645	0.121843	0.505159	1
KayBMel_XXXXXX.tab	group_22	2.16923	1.86079	0.0870591	0.85781	0.745869
KayBMel_XXXXXX.tab	soxD	1.45425	1.17136	0.131246	0.805476	0.748366
KayBMel_XXXXXX.tab	group_607	3.14035	1.74565	0.0966193	0.555877	0.978469
KayBMel_XXXXXX.tab	group_284	2.79463	2.86017	0.157555	1.02345	0.830964
KayBMel_XXXXXX.tab	group_2397	2.04575	1.44999	0.162466	0.708783	0.990196
KayBMel_XXXXXX.tab	group_1256	3.09896	1.45974	0.206481	0.471041	0.96875
KayBMel_XXXXXX.tab	group_3893	2.47634	1.47888	0.0950488	0.597201	0.897849
KayBMel_XXXXXX.tab	group_1257	2.22195	1.20138	0.0676371	0.540688	0.940594
KayBMel_XXXXXX.tab	group_913	1.18104	1.31317	0.0839931	1.11187	0.551651
KayBMel_XXXXXX.tab	group_410	1.71352	1.29807	0.0930884	0.757548	0.817938
KayBMel_XXXXXX.tab	hmrR	2.32222	2.26778	0.209532	0.976557	0.888889
KayBMel_XXXXXX.tab	group_10	1.3422	1.41485	0.0556741	1.05413	0.637646
KayBMel_XXXXXX.tab	group_914	3.16477	3.23603	0.138014	1.02252	0.880682
KayBMel_XXXXXX.tab	thiD	1.65753	1.111	0.0735728	0.670271	0.808219
KayBMel_XXXXXX.tab	thiO	2.00597	1.59288	0.098482	0.794071	0.81194
KayBMel_XXXXXX.tab	thiS	1.42929	0.747082	0.104062	0.522694	0.893939
KayBMel_XXXXXX.tab	thiG	0.172503	0.377817	0.0266692	2.1902	0.172503
KayBMel_XXXXXX.tab	group_285	2.17544	1.40989	0.0887729	0.648096	0.882353
KayBMel_XXXXXX.tab	tenA	2.53076	1.96613	0.145757	0.776892	0.876967
KayBMel_XXXXXX.tab	ribX	2.2217	1.79873	0.139796	0.809621	0.863208
KayBMel_XXXXXX.tab	astD	2.84658	1.4285	0.0739371	0.501831	0.948396
KayBMel_XXXXXX.tab	atm1	2.22663	1.55087	0.0874218	0.696511	0.89909
KayBMel_XXXXXX.tab	group_1261	2.84058	1.88357	0.148147	0.663095	0.89694
KayBMel_XXXXXX.tab	purR	2.7263	1.77673	0.108878	0.6517	0.889541
KayBMel_XXXXXX.tab	group_609	2.10539	1.5846	0.153761	0.752638	0.887255
KayBMel_XXXXXX.tab	group_413	3.29275	1.24501	0.0758504	0.378105	1
KayBMel_XXXXXX.tab	group_915	3.34717	1.54639	0.0777929	0.462001	0.977602
KayBMel_XXXXXX.tab	group_1262	2.13313	1.53857	0.0968752	0.721276	0.823529
KayBMel_XXXXXX.tab	glpD	1.42116	1.16685	0.058992	0.821059	0.792415
KayBMel_XXXXXX.tab	group_916	2.20455	1.32615	0.0923603	0.601551	0.962121
KayBMel_XXXXXX.tab	group_917	2.01491	1.80666	0.130348	0.896646	0.715447
KayBMel_XXXXXX.tab	group_4005	3.26247	1.91057	0.135657	0.585621	0.948819
KayBMel_XXXXXX.tab	cysQ	2.60638	1.70589	0.114954	0.654507	0.843972
KayBMel_XXXXXX.tab	cysN	2.65426	1.6862	0.0751318	0.635278	0.895607
KayBMel_XXXXXX.tab	cysD	2.51406	2.66255	0.165357	1.05906	0.633534
KayBMel_XXXXXX.tab	group_918	2.86652	2.05904	0.108994	0.718307	0.929978
KayBMel_XXXXXX.tab	group_611	3.28814	2.19438	0.161641	0.667362	0.875706
KayBMel_XXXXXX.tab	metH	3.75832	3.43754	0.1095	0.914647	0.923138
KayBMel_XXXXXX.tab	group_1263	2.58974	1.05047	0.104257	0.405627	1
KayBMel_XXXXXX.tab	group_2398	1.35772	1.66079	0.20754	1.22321	0.430894
KayBMel_XXXXXX.tab	group_1264	2.19516	1.35238	0.110158	0.616071	0.889465
KayBMel_XXXXXX.tab	group_3661	2.47279	0.971152	0.111012	0.392736	0.97619
KayBMel_XXXXXX.tab	group_1797	3.4419	1.24784	0.106742	0.362543	1
KayBMel_XXXXXX.tab	group_63	2.08432	2.11544	0.1505	1.01493	0.864295
KayBMel_XXXXXX.tab	group_414	1.87852	3.01823	0.144717	1.60671	0.547576
KayBMel_XXXXXX.tab	group_4147	1.0198	1.18834	0.133806	1.16526	0.531353
KayBMel_XXXXXX.tab	cobA_2	1.393	1.46421	0.0751588	1.05111	0.581619
KayBMel_XXXXXX.tab	group_1265	3.32546	1.52292	0.152922	0.457957	1
KayBMel_XXXXXX.tab	rsmI	1.86075	1.59127	0.103277	0.855179	0.805921
KayBMel_XXXXXX.tab	group_1266	3.16461	1.74296	0.0980068	0.550768	0.935802
KayBMel_XXXXXX.tab	rdgB	2.86576	1.34369	0.102282	0.468878	1
KayBMel_XXXXXX.tab	group_1798	3.36036	3.54201	0.465939	1.05406	0.54955
KayBMel_XXXXXX.tab	group_4120	1.1954	1.37998	0.205047	1.15441	0.465517
KayBMel_XXXXXX.tab	rph	3.51604	1.68058	0.123015	0.477976	0.986053
KayBMel_XXXXXX.tab	hrcA	2.49778	2.00427	0.117121	0.802422	0.919111
KayBMel_XXXXXX.tab	grpE	3.65224	2.66915	0.19873	0.730827	0.97114
KayBMel_XXXXXX.tab	group_2399	0	0	0	NA	0
KayBMel_XXXXXX.tab	group_416	2.0433	1.47798	0.0919286	0.723329	0.871098
KayBMel_XXXXXX.tab	group_93	2.44958	1.05233	0.0771897	0.429597	1
